Filename	2-nitrobenzoic acid 
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	2-nitrobenzoic acid 
proceduresegments	Ramp 10 °C/min to 350.00 °C
[step]
Ramp 10 °C/min to 350.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.650000	34.976	-0.337877
0.651667	34.993	-0.337090
0.653333	35.009	-0.336263
0.655000	35.026	-0.335493
0.656667	35.043	-0.334747
0.658333	35.059	-0.334105
0.660000	35.075	-0.333759
0.661667	35.091	-0.333486
0.663333	35.108	-0.333069
0.665000	35.124	-0.332744
0.666667	35.141	-0.332359
0.668333	35.157	-0.331839
0.670000	35.174	-0.331306
0.671667	35.190	-0.330768
0.673333	35.207	-0.330416
0.675000	35.225	-0.330114
0.676667	35.241	-0.329964
0.678333	35.258	-0.329900
0.680000	35.274	-0.329740
0.681667	35.290	-0.329583
0.683333	35.307	-0.329337
0.685000	35.324	-0.328896
0.686667	35.340	-0.328332
0.688333	35.356	-0.327676
0.690000	35.374	-0.326790
0.691667	35.390	-0.326043
0.693333	35.407	-0.325475
0.695000	35.423	-0.325000
0.696667	35.440	-0.324762
0.698333	35.455	-0.324531
0.700000	35.472	-0.324382
0.701667	35.489	-0.324306
0.703333	35.506	-0.324181
0.705000	35.521	-0.324063
0.706667	35.539	-0.323999
0.708333	35.555	-0.323853
0.710000	35.571	-0.323617
0.711667	35.588	-0.323443
0.713333	35.605	-0.323248
0.715000	35.623	-0.323010
0.716667	35.637	-0.322753
0.718333	35.654	-0.322426
0.720000	35.671	-0.322107
0.721667	35.688	-0.321832
0.723333	35.704	-0.321511
0.725000	35.721	-0.321237
0.726667	35.737	-0.320731
0.728333	35.754	-0.320052
0.730000	35.771	-0.319102
0.731667	35.787	-0.318242
0.733333	35.803	-0.317280
0.735000	35.820	-0.316434
0.736667	35.837	-0.315775
0.738333	35.854	-0.315411
0.740000	35.870	-0.315237
0.741667	35.887	-0.315129
0.743333	35.903	-0.315068
0.745000	35.919	-0.315019
0.746667	35.937	-0.314946
0.748333	35.953	-0.314857
0.750000	35.969	-0.314731
0.751667	35.986	-0.314574
0.753333	36.002	-0.314382
0.755000	36.019	-0.314180
0.756667	36.036	-0.313986
0.758333	36.052	-0.313795
0.760000	36.068	-0.313685
0.761667	36.085	-0.313604
0.763333	36.102	-0.313557
0.765000	36.119	-0.313510
0.766667	36.136	-0.313402
0.768333	36.152	-0.313152
0.770000	36.169	-0.312819
0.771667	36.186	-0.312469
0.773333	36.202	-0.312000
0.775000	36.218	-0.311569
0.776667	36.234	-0.311152
0.778333	36.251	-0.310829
0.780000	36.267	-0.310630
0.781667	36.284	-0.310522
0.783333	36.301	-0.310475
0.785000	36.318	-0.310417
0.786667	36.335	-0.310295
0.788333	36.351	-0.310191
0.790000	36.368	-0.310032
0.791667	36.385	-0.309630
0.793333	36.401	-0.309328
0.795000	36.417	-0.308899
0.796667	36.435	-0.308603
0.798333	36.450	-0.308433
0.800000	36.467	-0.308359
0.801667	36.483	-0.308188
0.803333	36.500	-0.308112
0.805000	36.517	-0.308086
0.806667	36.533	-0.308065
0.808333	36.550	-0.308037
0.810000	36.566	-0.307951
0.811667	36.584	-0.307910
0.813333	36.600	-0.307781
0.815000	36.617	-0.307402
0.816667	36.633	-0.306788
0.818333	36.650	-0.305997
0.820000	36.668	-0.305160
0.821667	36.683	-0.304529
0.823333	36.699	-0.304147
0.825000	36.717	-0.303882
0.826667	36.732	-0.303635
0.828333	36.750	-0.303426
0.830000	36.766	-0.303336
0.831667	36.783	-0.303252
0.833333	36.798	-0.303140
0.835000	36.815	-0.302962
0.836667	36.832	-0.302615
0.838333	36.849	-0.302182
0.840000	36.865	-0.301718
0.841667	36.882	-0.301204
0.843333	36.898	-0.300866
0.845000	36.915	-0.300735
0.846667	36.930	-0.300583
0.848333	36.948	-0.300434
0.850000	36.965	-0.300372
0.851667	36.981	-0.300320
0.853333	36.998	-0.300117
0.855000	37.014	-0.300052
0.856667	37.031	-0.299890
0.858333	37.047	-0.299660
0.860000	37.065	-0.299177
0.861667	37.082	-0.298805
0.863333	37.098	-0.298572
0.865000	37.115	-0.298284
0.866667	37.132	-0.297979
0.868333	37.149	-0.297735
0.870000	37.164	-0.297510
0.871667	37.181	-0.297201
0.873333	37.197	-0.296894
0.875000	37.214	-0.296575
0.876667	37.231	-0.296376
0.878333	37.247	-0.296102
0.880000	37.264	-0.295844
0.881667	37.280	-0.295693
0.883333	37.296	-0.295576
0.885000	37.314	-0.295506
0.886667	37.330	-0.295447
0.888333	37.346	-0.295240
0.890000	37.363	-0.295136
0.891667	37.380	-0.294971
0.893333	37.395	-0.294845
0.895000	37.413	-0.294764
0.896667	37.429	-0.294619
0.898333	37.445	-0.294339
0.900000	37.463	-0.294147
0.901667	37.479	-0.293964
0.903333	37.495	-0.293869
0.905000	37.513	-0.293770
0.906667	37.529	-0.293632
0.908333	37.545	-0.293499
0.910000	37.562	-0.293322
0.911667	37.579	-0.293209
0.913333	37.595	-0.293136
0.915000	37.612	-0.293039
0.916667	37.628	-0.292967
0.918333	37.645	-0.292880
0.920000	37.662	-0.292801
0.921667	37.679	-0.292729
0.923333	37.695	-0.292613
0.925000	37.711	-0.292543
0.926667	37.728	-0.292467
0.928333	37.745	-0.292381
0.930000	37.762	-0.292262
0.931667	37.779	-0.292119
0.933333	37.795	-0.291739
0.935000	37.810	-0.291336
0.936667	37.827	-0.290783
0.938333	37.844	-0.290192
0.940000	37.860	-0.289614
0.941667	37.877	-0.289128
