Filename	4-chloro-3-nitrophenol
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	4-chloro-3-nitrophenol
proceduresegments	Ramp 10 °C/min to 140.00 °C
[step]
Ramp 10 °C/min to 140.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.955000	38.546	-0.630190
0.956667	38.562	-0.631534
0.958333	38.578	-0.632868
0.960000	38.595	-0.633977
0.961667	38.612	-0.634980
0.963333	38.627	-0.635712
0.965000	38.645	-0.636351
0.966667	38.661	-0.637383
0.968333	38.677	-0.638405
0.970000	38.695	-0.639601
0.971667	38.712	-0.641093
0.973333	38.728	-0.642514
0.975000	38.744	-0.643591
0.976667	38.760	-0.644540
0.978333	38.778	-0.645250
0.980000	38.794	-0.645858
0.981667	38.810	-0.646596
0.983333	38.826	-0.647238
0.985000	38.843	-0.648026
0.986667	38.860	-0.648916
0.988333	38.877	-0.650247
0.990000	38.893	-0.652255
0.991667	38.910	-0.654138
0.993333	38.927	-0.655841
0.995000	38.943	-0.657085
0.996667	38.960	-0.658348
0.998333	38.977	-0.659034
1.00000	38.993	-0.659396
1.00167	39.010	-0.659734
1.00333	39.026	-0.660064
1.00500	39.042	-0.660641
1.00667	39.059	-0.661512
1.00833	39.076	-0.662506
1.01000	39.092	-0.663247
1.01167	39.109	-0.663820
1.01333	39.125	-0.664466
1.01500	39.141	-0.665166
1.01667	39.159	-0.665863
1.01833	39.175	-0.666452
1.02000	39.192	-0.667179
1.02167	39.208	-0.668262
1.02333	39.225	-0.670179
1.02500	39.242	-0.672032
1.02667	39.258	-0.674268
1.02833	39.275	-0.675374
1.03000	39.291	-0.676036
1.03167	39.307	-0.676397
1.03333	39.322	-0.676629
1.03500	39.341	-0.676694
1.03667	39.358	-0.676724
1.03833	39.374	-0.676804
1.04000	39.392	-0.676857
1.04167	39.408	-0.677012
1.04333	39.426	-0.677455
1.04500	39.441	-0.678211
1.04667	39.457	-0.679134
1.04833	39.473	-0.679940
1.05000	39.491	-0.680598
1.05167	39.508	-0.681279
1.05333	39.523	-0.681840
1.05500	39.540	-0.682376
1.05667	39.556	-0.683027
1.05833	39.573	-0.683413
1.06000	39.590	-0.683604
1.06167	39.607	-0.683827
