Filename	2-chloro-3-nitrobenzoic acid
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	
rundate	5/21/2019
Sample name	2-chloro-3-nitrobenzoic acid
proceduresegments	Ramp 10 °C/min to 210.00 °C
[step]
Ramp 10 °C/min to 210.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.500000	33.994	-0.144455
0.501667	34.010	-0.144160
0.503333	34.026	-0.143658
0.505000	34.043	-0.143035
0.506667	34.058	-0.142334
0.508333	34.074	-0.141527
0.510000	34.091	-0.140920
0.511667	34.107	-0.140318
0.513333	34.124	-0.139889
0.515000	34.140	-0.139632
0.516667	34.157	-0.139600
0.518333	34.172	-0.139477
0.520000	34.188	-0.139313
0.521667	34.205	-0.139012
0.523333	34.221	-0.138682
0.525000	34.237	-0.138128
0.526667	34.254	-0.137532
0.528333	34.270	-0.137007
0.530000	34.286	-0.136363
0.531667	34.303	-0.135856
0.533333	34.319	-0.135531
0.535000	34.335	-0.135389
0.536667	34.352	-0.135161
0.538333	34.369	-0.134858
0.540000	34.385	-0.134494
0.541667	34.401	-0.133821
0.543333	34.418	-0.132995
0.545000	34.434	-0.131906
0.546667	34.451	-0.130853
0.548333	34.466	-0.129661
0.550000	34.483	-0.128699
0.551667	34.499	-0.128227
0.553333	34.515	-0.127960
0.555000	34.532	-0.127793
0.556667	34.549	-0.127696
0.558333	34.565	-0.127587
0.560000	34.580	-0.127470
0.561667	34.598	-0.127337
0.563333	34.614	-0.127182
0.565000	34.631	-0.127137
0.566667	34.647	-0.127108
0.568333	34.662	-0.127081
0.570000	34.678	-0.127092
0.571667	34.696	-0.127102
0.573333	34.712	-0.127082
0.575000	34.729	-0.127079
0.576667	34.744	-0.127045
0.578333	34.761	-0.126967
0.580000	34.777	-0.126814
0.581667	34.794	-0.126698
0.583333	34.811	-0.126561
0.585000	34.828	-0.126313
0.586667	34.843	-0.125976
0.588333	34.860	-0.125739
0.590000	34.877	-0.125510
0.591667	34.893	-0.125065
0.593333	34.910	-0.124565
0.595000	34.925	-0.124235
0.596667	34.943	-0.123929
0.598333	34.959	-0.123708
0.600000	34.976	-0.123593
0.601667	34.991	-0.123557
0.603333	35.008	-0.123504
0.605000	35.024	-0.123455
0.606667	35.039	-0.123424
0.608333	35.057	-0.123405
0.610000	35.073	-0.123357
0.611667	35.089	-0.123241
0.613333	35.106	-0.123170
0.615000	35.122	-0.123094
0.616667	35.139	-0.122989
0.618333	35.155	-0.122905
0.620000	35.172	-0.122839
0.621667	35.189	-0.122778
0.623333	35.204	-0.122725
0.625000	35.222	-0.122698
0.626667	35.238	-0.122684
0.628333	35.254	-0.122658
0.630000	35.270	-0.122607
0.631667	35.287	-0.122574
0.633333	35.303	-0.122549
0.635000	35.320	-0.122534
0.636667	35.336	-0.122517
0.638333	35.353	-0.122500
0.640000	35.369	-0.122452
0.641667	35.384	-0.122341
0.643333	35.402	-0.122281
0.645000	35.418	-0.122206
0.646667	35.434	-0.122137
0.648333	35.451	-0.122078
0.650000	35.468	-0.122029
0.651667	35.484	-0.121982
0.653333	35.500	-0.121958
0.655000	35.517	-0.121888
0.656667	35.533	-0.121846
0.658333	35.550	-0.121818
0.660000	35.566	-0.121783
0.661667	35.583	-0.121765
0.663333	35.600	-0.121742
0.665000	35.616	-0.121714
0.666667	35.632	-0.121659
0.668333	35.649	-0.121598
0.670000	35.665	-0.121484
0.671667	35.680	-0.121360
0.673333	35.698	-0.121293
0.675000	35.714	-0.121256
0.676667	35.732	-0.121227
0.678333	35.747	-0.121192
0.680000	35.764	-0.121180
0.681667	35.780	-0.121171
0.683333	35.797	-0.121169
0.685000	35.813	-0.121175
0.686667	35.830	-0.121192
0.688333	35.847	-0.121191
0.690000	35.863	-0.121190
0.691667	35.879	-0.121188
0.693333	35.896	-0.121185
0.695000	35.913	-0.121175
0.696667	35.929	-0.121164
0.698333	35.946	-0.121146
0.700000	35.963	-0.121126
0.701667	35.979	-0.121103
0.703333	35.996	-0.121076
0.705000	36.012	-0.121047
0.706667	36.028	-0.120980
0.708333	36.044	-0.120928
0.710000	36.061	-0.120863
0.711667	36.078	-0.120809
0.713333	36.095	-0.120782
0.715000	36.110	-0.120760
0.716667	36.127	-0.120746
0.718333	36.144	-0.120741
0.720000	36.161	-0.120745
0.721667	36.176	-0.120746
0.723333	36.194	-0.120748
0.725000	36.210	-0.120741
0.726667	36.226	-0.120734
0.728333	36.244	-0.120722
0.730000	36.259	-0.120711
0.731667	36.276	-0.120706
0.733333	36.292	-0.120701
0.735000	36.309	-0.120694
0.736667	36.326	-0.120685
0.738333	36.342	-0.120679
0.740000	36.359	-0.120671
0.741667	36.376	-0.120663
0.743333	36.392	-0.120652
0.745000	36.409	-0.120640
0.746667	36.426	-0.120632
0.748333	36.443	-0.120623
0.750000	36.458	-0.120621
0.751667	36.475	-0.120625
0.753333	36.491	-0.120624
0.755000	36.506	-0.120627
0.756667	36.524	-0.120635
0.758333	36.541	-0.120645
0.760000	36.557	-0.120659
0.761667	36.574	-0.120669
0.763333	36.591	-0.120677
0.765000	36.607	-0.120681
0.766667	36.624	-0.120677
0.768333	36.640	-0.120667
0.770000	36.657	-0.120655
0.771667	36.673	-0.120648
0.773333	36.690	-0.120643
0.775000	36.707	-0.120643
0.776667	36.723	-0.120650
0.778333	36.739	-0.120670
0.780000	36.756	-0.120698
0.781667	36.772	-0.120764
0.783333	36.790	-0.120802
0.785000	36.806	-0.120811
0.786667	36.824	-0.120816
0.788333	36.839	-0.120819
0.790000	36.856	-0.120817
0.791667	36.873	-0.120811
0.793333	36.889	-0.120804
0.795000	36.906	-0.120798
0.796667	36.922	-0.120793
0.798333	36.938	-0.120795
0.800000	36.956	-0.120811
0.801667	36.972	-0.120837
0.803333	36.989	-0.120861
0.805000	37.005	-0.120952
0.806667	37.020	-0.121069
0.808333	37.037	-0.121189
0.810000	37.055	-0.121273
0.811667	37.072	-0.121301
0.813333	37.089	-0.121324
0.815000	37.104	-0.121341
0.816667	37.121	-0.121349
0.818333	37.138	-0.121356
0.820000	37.154	-0.121362
0.821667	37.171	-0.121375
0.823333	37.188	-0.121388
0.825000	37.204	-0.121396
0.826667	37.220	-0.121401
0.828333	37.237	-0.121410
0.830000	37.254	-0.121423
0.831667	37.270	-0.121445
0.833333	37.287	-0.121509
0.835000	37.303	-0.121590
0.836667	37.320	-0.121698
0.838333	37.336	-0.121813
0.840000	37.354	-0.121966
0.841667	37.371	-0.122067
0.843333	37.387	-0.122123
0.845000	37.403	-0.122150
0.846667	37.420	-0.122174
0.848333	37.437	-0.122225
0.850000	37.453	-0.122324
0.851667	37.470	-0.122559
0.853333	37.486	-0.122870
0.855000	37.503	-0.123200
0.856667	37.519	-0.123533
0.858333	37.536	-0.123709
0.860000	37.553	-0.123864
0.861667	37.570	-0.124038
0.863333	37.587	-0.124201
0.865000	37.602	-0.124320
0.866667	37.619	-0.124529
0.868333	37.637	-0.124790
0.870000	37.653	-0.125194
0.871667	37.669	-0.125604
0.873333	37.686	-0.126228
0.875000	37.703	-0.126933
0.876667	37.720	-0.127399
0.878333	37.736	-0.127822
0.880000	37.752	-0.128408
0.881667	37.769	-0.129152
0.883333	37.785	-0.129875
0.885000	37.802	-0.130457
0.886667	37.820	-0.131061
0.888333	37.836	-0.131575
0.890000	37.852	-0.132059
0.891667	37.869	-0.132611
0.893333	37.885	-0.133098
0.895000	37.902	-0.133468
0.896667	37.919	-0.133828
0.898333	37.935	-0.134231
0.900000	37.952	-0.134717
0.901667	37.969	-0.135432
0.903333	37.985	-0.136213
0.905000	38.001	-0.136907
0.906667	38.019	-0.137639
0.908333	38.034	-0.138680
0.910000	38.051	-0.140194
0.911667	38.069	-0.141794
0.913333	38.084	-0.143575
0.915000	38.101	-0.145166
0.916667	38.118	-0.146299
0.918333	38.135	-0.146838
0.920000	38.152	-0.147415
0.921667	38.168	-0.147737
0.923333	38.184	-0.147951
0.925000	38.201	-0.148186
0.926667	38.217	-0.148383
0.928333	38.234	-0.148637
0.930000	38.251	-0.148950
0.931667	38.269	-0.149243
0.933333	38.284	-0.149624
0.935000	38.301	-0.150112
0.936667	38.318	-0.150582
0.938333	38.334	-0.151070
0.940000	38.351	-0.151544
0.941667	38.367	-0.152136
0.943333	38.384	-0.152764
0.945000	38.401	-0.153561
0.946667	38.417	-0.154455
0.948333	38.432	-0.155421
0.950000	38.450	-0.156008
0.951667	38.467	-0.156395
0.953333	38.484	-0.156681
0.955000	38.500	-0.156923
0.956667	38.517	-0.157090
0.958333	38.534	-0.157425
0.960000	38.550	-0.157832
0.961667	38.567	-0.158227
0.963333	38.584	-0.158693
0.965000	38.601	-0.159243
0.966667	38.617	-0.160110
0.968333	38.633	-0.161105
0.970000	38.650	-0.162028
0.971667	38.667	-0.163154
0.973333	38.683	-0.164121
0.975000	38.700	-0.164977
0.976667	38.717	-0.165671
0.978333	38.733	-0.166368
0.980000	38.750	-0.166835
0.981667	38.767	-0.167086
0.983333	38.784	-0.167303
0.985000	38.801	-0.167456
0.986667	38.817	-0.167697
0.988333	38.833	-0.167935
0.990000	38.850	-0.168272
0.991667	38.866	-0.168853
0.993333	38.883	-0.169678
0.995000	38.900	-0.170247
0.996667	38.917	-0.170843
0.998333	38.933	-0.171399
1.00000	38.949	-0.171886
1.00167	38.966	-0.172445
1.00333	38.982	-0.173060
1.00500	38.999	-0.173599
1.00667	39.015	-0.174068
1.00833	39.032	-0.174529
1.01000	39.048	-0.174964
1.01167	39.065	-0.175274
1.01333	39.082	-0.175385
1.01500	39.098	-0.175394
1.01667	39.116	-0.175402
1.01833	39.132	-0.175417
1.02000	39.149	-0.175511
1.02167	39.166	-0.175776
1.02333	39.183	-0.176267
1.02500	39.200	-0.177008
1.02667	39.216	-0.178058
1.02833	39.233	-0.178949
1.03000	39.249	-0.179882
1.03167	39.266	-0.180576
1.03333	39.283	-0.181060
1.03500	39.299	-0.181322
1.03667	39.316	-0.181443
1.03833	39.332	-0.181504
1.04000	39.349	-0.181576
1.04167	39.364	-0.181645
1.04333	39.382	-0.181836
1.04500	39.399	-0.182029
1.04667	39.415	-0.182305
1.04833	39.431	-0.182788
1.05000	39.449	-0.183290
1.05167	39.465	-0.184154
1.05333	39.482	-0.184834
1.05500	39.499	-0.185615
1.05667	39.515	-0.186148
1.05833	39.532	-0.186757
1.06000	39.548	-0.187216
1.06167	39.566	-0.187593
1.06333	39.582	-0.187928
1.06500	39.599	-0.188223
1.06667	39.616	-0.188526
1.06833	39.632	-0.188743
1.07000	39.649	-0.189036
1.07167	39.665	-0.189333
1.07333	39.683	-0.189673
1.07500	39.698	-0.190079
1.07667	39.716	-0.190578
1.07833	39.732	-0.191051
1.08000	39.748	-0.191576
1.08167	39.765	-0.192019
1.08333	39.781	-0.192469
1.08500	39.798	-0.192970
1.08667	39.816	-0.193283
1.08833	39.832	-0.193532
1.09000	39.848	-0.193628
1.09167	39.865	-0.193780
1.09333	39.882	-0.193891
1.09500	39.898	-0.193966
1.09667	39.915	-0.194131
1.09833	39.931	-0.194360
1.10000	39.949	-0.194612
1.10167	39.966	-0.194957
1.10333	39.981	-0.195319
1.10500	39.998	-0.195524
1.10667	40.015	-0.195721
1.10833	40.030	-0.195859
1.11000	40.048	-0.195949
1.11167	40.065	-0.195991
1.11333	40.082	-0.196050
1.11500	40.098	-0.196135
1.11667	40.115	-0.196272
1.11833	40.131	-0.196365
1.12000	40.148	-0.196491
1.12167	40.165	-0.196628
1.12333	40.181	-0.196792
1.12500	40.197	-0.196991
1.12667	40.215	-0.197166
1.12833	40.231	-0.197341
1.13000	40.247	-0.197555
1.13167	40.264	-0.197893
1.13333	40.282	-0.198210
1.13500	40.297	-0.198484
1.13667	40.314	-0.198644
1.13833	40.331	-0.198769
1.14000	40.347	-0.198865
1.14167	40.364	-0.198942
1.14333	40.380	-0.198983
1.14500	40.398	-0.199106
1.14667	40.414	-0.199127
1.14833	40.431	-0.199184
1.15000	40.448	-0.199227
1.15167	40.464	-0.199258
1.15333	40.480	-0.199277
1.15500	40.497	-0.199295
1.15667	40.514	-0.199313
1.15833	40.531	-0.199329
1.16000	40.548	-0.199416
1.16167	40.564	-0.199434
1.16333	40.581	-0.199452
1.16500	40.597	-0.199505
1.16667	40.614	-0.199611
1.16833	40.630	-0.199687
1.17000	40.647	-0.199730
